"","score_rank","average_forever","price","Strategy","Multiplayer","Action","COOP","Early_Access","Open_World","Adventure","Indie","Casual","Horror","Puzzle","Platformer","Two_Dimensional","Pixel_Graphics","Point_And_Click","VR"
"10414",31,840,2499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10416",34,0,799,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
"10418",3,0,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10419",3,201,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10420",10,35,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10421",87,83,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"10422",41,333,1299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"10423",25,3,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"10424",100,376,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10425",100,6,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"10426",100,100,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10427",67,83,999,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"10428",12,157,199,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"10429",98,24,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10430",93,337,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10431",84,135,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"10437",62,137,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10438",98,164,499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"10439",70,397,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"10441",62,133,999,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
"10442",3,111,399,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"10443",47,207,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10444",77,17,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10445",67,204,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10446",18,253,299,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10447",100,64,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10448",45,39,199,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"10449",100,64,499,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
"10450",62,272,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10451",39,0,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10452",3,47,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10453",93,91,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"10454",3,40,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"10455",98,237,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10457",77,1476,799,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
"10458",35,252,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10460",45,147,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10461",80,159,999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10463",37,35,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10464",100,132,999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10466",67,173,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10467",2,17,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10469",1,40,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10470",21,23,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10471",20,179,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10472",100,0,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10473",28,65,1499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"10474",21,107,999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10479",35,28,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"10481",8,1912,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10485",20,509,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10486",5,0,199,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"10487",100,168,599,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
"10488",67,17,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"10489",6,1,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10490",56,501,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"10491",100,38,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10492",34,82,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"10493",35,323,1499,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10494",65,7,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10497",14,50,99,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
"10498",50,121,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10499",19,0,599,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"10500",18,35,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10501",4,88,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10502",39,29,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"10503",98,220,999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"10504",56,200,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
"10505",41,357,1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10506",11,56,799,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10510",77,200,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10511",17,454,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10512",100,91,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10513",31,256,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10517",11,168,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10518",35,46,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10519",98,118,999,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0
"10520",28,540,1199,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10521",87,735,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10523",18,21,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10524",54,119,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10525",0,737,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10526",25,343,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10527",93,625,2499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"10528",84,199,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10529",10,100,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10530",21,864,399,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10531",52,9,899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10532",100,29,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10533",25,79,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10534",87,85,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10535",87,188,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10536",56,99,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"10537",87,108,1299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10538",31,150,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10539",93,223,1499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10540",98,152,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10541",9,69,399,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10542",35,47,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10543",93,205,999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"10544",87,294,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10545",25,0,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10546",29,578,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10548",21,428,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10549",41,57,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"10550",14,115,1999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"10551",2,0,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10552",90,14,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10556",25,0,399,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"10557",9,42,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10558",70,186,1499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"10559",50,595,799,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10560",62,7,199,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"10561",50,0,799,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"10562",39,4,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"10563",16,0,5999,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"10564",4,15,3999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"10565",80,77,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"10566",100,75,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10570",100,300,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10571",18,0,199,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10572",77,63,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10573",32,0,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10574",18,0,499,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"10575",70,657,1099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10576",7,65,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10577",31,59,1999,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"10578",9,1252,2499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10579",4,23,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10580",84,137,999,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10581",100,108,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10582",67,120,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10585",43,232,499,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"10586",7,66,1399,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"10587",20,205,499,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0
"10588",25,67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10589",6,47,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10590",39,17,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"10591",29,87,599,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"10592",1,144,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10593",90,63,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10595",18,71,999,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"10597",100,0,1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10603",25,5,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10604",100,229,1499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10605",2,94,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10606",93,133,299,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10608",98,129,199,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10609",70,369,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10610",5,330,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10611",25,51,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10612",11,19,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10615",41,108,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10617",100,7,299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"10618",62,39,1499,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"10619",6,125,499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10621",10,186,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10622",100,163,999,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"10623",100,7091,2499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10624",25,649,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10626",65,94,499,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"10627",100,27,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10628",100,14,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10629",54,5,999,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
"10630",87,368,1999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10631",100,115,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10632",39,93,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10633",7,191,499,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
"10635",31,145,1499,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
"10636",65,3,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10637",100,27,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10639",100,239,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10640",65,39,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"10641",54,81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"10643",73,24,499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10646",100,4,699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"10648",41,231,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10649",31,21,599,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"10650",100,11,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10651",7,209,199,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
"10652",100,3,499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"10653",15,132,50,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10655",100,298,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10657",32,321,699,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"10658",100,21,199,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"10659",52,1,599,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10660",28,142,299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"10661",95,120,99,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
"10663",100,74,499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"10664",77,619,999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"10665",25,176,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10666",67,2482,2999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"10667",70,166,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"10668",5,370,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10669",56,183,799,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"10670",93,57,2999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10671",93,422,1099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10672",95,0,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10673",80,160,999,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"10674",98,523,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"10675",100,0,499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10676",1,7,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"10677",84,197,799,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0
"10678",77,221,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10679",3,341,799,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10680",100,11,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10681",56,91,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"10682",20,361,899,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10683",56,78,299,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10684",35,116,299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"10689",59,119,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10690",47,432,699,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10691",10,197,99,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10692",62,3,99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"10694",80,234,1299,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
"10695",25,196,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10696",34,86,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10697",77,12,999,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"10698",3,20,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"10700",93,168,1499,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"10701",93,153,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10704",90,134,899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"10705",2,31,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10706",18,28,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"10707",95,75,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"10708",100,0,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10709",52,69,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"10710",1,1216,1799,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"10712",59,241,999,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"10713",100,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"10714",99,3148,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10715",31,26,799,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10716",29,163,99,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10717",39,0,1199,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"10719",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"10721",62,0,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10722",50,5,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"10724",45,270,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10725",65,29575,999,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"10726",10,213,1499,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
"10727",5,22,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"10728",80,21,1499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"10732",39,0,99,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"10733",100,48,599,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"10734",100,212,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10735",9,131,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10736",6,252,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10737",95,336,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10739",10,198,999,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"10740",20,0,199,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"10741",93,200,899,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"10742",0,151,99,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"10743",18,550,1499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"10744",15,105,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"10745",50,78,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10746",39,55,899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10747",13,13,499,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"10749",50,125,499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10750",50,36,299,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
"10752",25,275,1199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10753",87,173,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10754",95,983,999,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"10756",54,162,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10758",56,9,499,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"10759",62,313,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10760",17,154,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10762",34,335,199,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"10763",39,66,499,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
"10764",25,244,899,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"10765",77,159,499,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"10766",95,153,599,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"10767",5,170,1199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10768",100,313,999,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
"10770",13,97,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10774",2,563,499,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10775",56,203,99,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10777",95,161,699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10779",21,37,299,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10780",8,144,699,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
"10781",28,1,399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"10782",43,78,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10783",84,131,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
"10785",50,0,799,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"10786",19,29,1099,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"10787",62,173,299,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
"10788",47,20,299,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10791",11,639,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10792",77,346,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10793",100,122,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"10794",70,29,1499,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
"10795",39,44,999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
"10797",1,28,1499,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
"10798",87,38,199,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"10799",80,390,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"10801",4,1,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10804",35,98,399,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"10805",43,1,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10806",39,29,199,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
"10808",39,5,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"10809",25,272,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
"10810",28,208,799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10811",100,10,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"10814",0,97,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10817",16,4,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"10818",10,221,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"10819",100,50,419,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
"10820",93,86,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"10822",100,5273,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10826",20,0,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10827",52,27,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10828",100,5144,2999,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"10829",100,242,999,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"10830",77,104,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"10831",80,244,99,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"10832",10,0,499,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10834",59,119,1299,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"10835",14,312,999,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"10836",100,0,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10837",18,2026,399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"10838",100,92,999,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
"10839",87,0,299,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10840",10,0,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"10841",5,21,299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"10842",2,0,99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"10843",54,9,499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
"10846",10,211,399,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"10847",10,11,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
"10849",77,42,899,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"10850",100,349,799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
