@relation R_data_frame

@attribute score_rank numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric
@attribute likely_to_succeed {No,Yes}

@data
45,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
50,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
80,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
10,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No
20,1299,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,No
19,1999,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,No
31,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
1,199,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,No
87,899,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
98,499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
65,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
23,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
95,99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,No
52,499,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,No
65,1499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,No
31,199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
54,199,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
84,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,No
6,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
28,517,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,No
56,999,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,No
15,899,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,No
54,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
67,999,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,No
77,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,No
67,699,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,No
23,1299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
8,999,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Yes
70,499,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,No
84,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
4,299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,No
100,499,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,No
87,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes
4,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
100,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
56,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
100,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
32,999,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,No
56,1899,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,No
77,699,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,No
41,749,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
15,1499,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,No
10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,No
67,999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
22,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
59,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,No
41,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
10,799,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No
93,499,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,No
21,2999,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,No
31,1199,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
22,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
10,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
14,699,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
87,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
56,999,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,No
19,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
4,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
16,1199,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,No
14,2999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
67,699,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,No
45,599,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
98,1499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
56,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
43,999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,No
52,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,No
37,2499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
23,999,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,No
84,1999,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,No
15,299,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,No
35,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
31,599,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,No
45,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
1,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
100,899,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,No
77,299,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,No
0,299,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,No
22,1999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
52,499,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
80,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
3,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
98,999,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,Yes
13,499,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,No
73,499,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Yes
87,599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
70,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes
56,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
100,299,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,No
2,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
1,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,No
14,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
59,1199,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,No
1,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
35,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
90,499,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,Yes
31,899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,No
7,1199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
56,699,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Yes
10,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
25,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
100,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
41,999,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,No
25,99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No
93,1499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
39,999,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
28,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
50,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No
93,999,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Yes
29,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,No
32,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
95,799,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,No
84,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No
0,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
54,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,No
100,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Yes
50,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
59,699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
77,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,No
19,499,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Yes
52,2999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No
52,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,Yes
43,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
39,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,No
13,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
90,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Yes
93,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
14,99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,No
77,1399,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Yes
70,74,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
95,999,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,No
2,4999,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,No
32,1499,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,No
99,499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No
10,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
3,1999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
10,399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
100,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
100,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
67,999,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,No
0,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
100,699,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,No
100,1999,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,No
35,99,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
39,199,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
43,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
84,999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Yes
29,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
62,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
37,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
7,399,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,No
56,999,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,No
3,679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
77,599,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
7,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,No
62,1999,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No
77,999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,No
16,799,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,No
84,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
31,2499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes
34,799,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,No
3,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
3,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
10,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
87,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,No
41,1299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,No
25,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,No
100,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
100,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,No
100,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
67,999,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,No
12,199,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,No
98,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
93,1499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
84,1199,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,No
62,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
98,499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,No
70,499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,No
62,999,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,No
3,399,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,No
47,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
77,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
67,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
18,299,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
100,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
45,199,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,No
100,499,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,No
62,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
39,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
3,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
93,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,No
3,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,No
98,1499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
77,799,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,Yes
35,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No
45,299,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
80,999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
37,999,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No
100,999,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,No
67,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
2,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
1,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
21,299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
20,399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
100,699,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
28,1499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,No
21,999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
35,499,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,No
8,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Yes
20,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
5,199,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,No
100,599,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,No
67,299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,No
6,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
56,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Yes
100,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
34,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,No
35,1499,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
65,199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
14,99,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,No
50,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
19,599,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No
18,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
39,1199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,No
98,999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No
56,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,No
41,1299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
11,799,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
77,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
17,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
100,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
31,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
11,1599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
35,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
98,999,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,No
28,1199,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Yes
87,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes
18,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
54,99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No
0,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
25,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
93,2499,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Yes
84,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No
10,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
21,399,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Yes
52,899,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No
100,1499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
25,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
87,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
87,399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
56,1299,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,No
87,1299,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No
31,999,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
93,1499,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,No
98,1299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
9,399,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
35,299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
93,999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,No
87,599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
25,199,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
29,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes
21,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No
41,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,No
14,1999,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,No
2,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
90,799,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
25,399,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,No
9,99,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
70,1499,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,No
50,799,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Yes
62,199,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,No
50,799,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,No
39,999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,No
16,5999,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,No
4,3999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,No
80,299,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,No
100,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
100,1499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
18,199,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
77,899,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
32,699,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No
18,499,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,No
70,1099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Yes
7,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
31,1999,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,No
9,2499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Yes
4,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
84,999,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,No
100,299,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
67,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
43,499,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,No
7,1399,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,No
20,499,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,No
25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
6,899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
39,499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,No
29,599,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,No
1,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
90,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
18,999,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,No
100,1499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No
25,499,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,No
100,1499,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,No
2,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
93,299,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
98,199,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
70,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
5,299,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
25,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
11,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
41,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
100,299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,No
62,1499,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No
6,499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
10,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
100,999,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,No
100,2499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Yes
25,999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Yes
65,499,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,No
100,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
100,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
54,999,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,No
87,1999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,No
100,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,No
39,999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
7,499,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,No
31,1499,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,No
65,199,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
100,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,No
100,1199,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
65,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,No
54,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,No
73,499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No
100,699,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,No
41,399,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,No
31,599,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,No
100,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,No
7,199,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,No
100,499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,No
15,50,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
100,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
32,699,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,No
100,199,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,No
52,599,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
28,299,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,No
95,99,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,No
100,499,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,No
77,999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Yes
25,599,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
67,2999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Yes
70,999,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,No
5,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,No
56,799,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,No
93,2999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
93,1099,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,No
95,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,No
80,999,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,No
