@relation R_data_frame

@attribute score_rank numeric
@attribute average_forever numeric
@attribute price numeric
@attribute Strategy numeric
@attribute Multiplayer numeric
@attribute Action numeric
@attribute COOP numeric
@attribute Early_Access numeric
@attribute Open_World numeric
@attribute Adventure numeric
@attribute Indie numeric
@attribute Casual numeric
@attribute Horror numeric
@attribute Puzzle numeric
@attribute Platformer numeric
@attribute Two_Dimensional numeric
@attribute Pixel_Graphics numeric
@attribute Point_And_Click numeric
@attribute VR numeric

@data
41,60,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
84,178,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
29,1564,1499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,412,1499,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
50,175,49,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
9,232,299,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
29,16,499,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
7,248,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
31,320,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
80,194,999,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
47,356,499,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47,97,699,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
54,2138,999,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
45,187,699,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
20,207,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1005,1999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,566,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,264,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,117,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,114,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
56,15374,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50,1064,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,330,199,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
29,166,1199,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0
32,539,999,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0
41,114,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56,1554,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,620,2999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1436,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,2732,499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,194,999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
35,813,2999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,45,299,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,2086,2999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,1293,1399,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
45,239,99,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
84,196,999,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
45,254,1499,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
2,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1435,1499,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
70,211,199,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
59,476,1499,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
62,297,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
8,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,594,499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,172,1499,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
56,143,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,482,1999,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
47,20,199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
62,297,499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,175,999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,241,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80,345,999,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
56,897,5999,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6,255,399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,185,599,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
41,238,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
65,277,699,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,148,599,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
4,55,299,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
87,600,999,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
73,199,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
43,314,999,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
80,260,1199,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
45,216,999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,668,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6,609,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,239,499,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
9,112,999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
26,730,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,652,599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,550,2699,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
23,127,299,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
80,223,999,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
62,2237,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,5193,3499,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
73,2192,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,208,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39,1671,1499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,261,999,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
13,19,599,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
5,353,1499,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,692,2999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
62,341,999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21,331,1499,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
2,646,1699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,208,999,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
18,463,3999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,74,699,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
77,354,339,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
34,201,1099,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
50,123,599,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
65,419,899,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77,575,1999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
73,247,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,158,499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
77,306,1999,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
21,285,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,116,799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6,225,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
67,189,599,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
21,369,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,246,3999,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
5,372,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,66,399,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
14,128,299,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9,168,1499,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93,216,499,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
47,971,1999,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
52,813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,160,1499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
37,157,499,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
62,158,199,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
54,240,399,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
19,157,499,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
3,45,399,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,34,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,44,399,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
87,583,599,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
39,127,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70,157,49,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
87,13,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
5,357,1499,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
25,122,1999,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
26,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,32,149,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,229,199,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,491,1499,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
80,208,699,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
29,181,199,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
37,168,179,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,154,999,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
90,103,999,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
47,74,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
93,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,45,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
84,792,2999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67,565,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29,25,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62,61,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
90,214,1499,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13,50,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
23,976,499,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
50,91,399,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,31,299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
90,69,399,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
67,1455,4999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50,375,999,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
54,131,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
35,177,899,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
93,185,999,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
52,118,499,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
32,256,999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8,849,999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56,200,1999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,406,1299,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
9,21,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
19,583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,121,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
50,230,49,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
62,880,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,3340,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
67,197,499,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
22,255,799,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65,130,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65,1228,2999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,655,1999,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
62,574,1499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,310,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,1060,2999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
50,182,999,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
54,238,1999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
9,93,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
59,162,499,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6,1751,2999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,361,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,65,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21,972,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,979,899,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10,299,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
84,351,1499,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
95,185,299,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
62,415,1499,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
73,253,699,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50,564,2999,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
37,237,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
29,760,999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,134,1299,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
67,827,1499,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32,129,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
37,20,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,180,999,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
3,9,499,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
23,22,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,23,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
50,115,199,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0
90,574,1499,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
65,55,399,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5,49,299,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
95,258,1499,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77,243,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8,178,499,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
10,230,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,335,1999,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
93,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
45,188,499,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
56,710,1999,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
73,58,599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32,194,199,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
62,18,599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
31,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84,212,499,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
16,365,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
47,72,999,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
26,448,999,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0
35,317,1499,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
62,267,1124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,118,699,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12,133,499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,327,999,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
100,73,599,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
67,171,499,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
54,227,999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32,53,999,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
20,209,399,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41,279,1999,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
2,218,99,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
73,213,299,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0
54,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95,964,499,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
59,17,599,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
50,725,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1659,3999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,249,99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,368,599,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
95,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,255,1999,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
4,52,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,13,599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
43,119,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
52,68,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
4,15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,289,1999,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
28,228,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,231,599,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
18,224,999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77,573,999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
70,12,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,418,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,341,899,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
50,107,999,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
2,390,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77,268,599,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
54,334,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,202,399,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
13,90,124,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,510,1499,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
37,210,199,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5,194,99,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
16,94,299,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
50,95,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
43,304,1999,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2,16,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
43,482,674,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5,219,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,176,499,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
45,95,499,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
6,140,599,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
93,1791,4999,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
90,25,999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
15,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,161,3499,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8,162,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
62,197,99,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
9,226,99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
87,16,699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,571,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,700,199,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
56,161,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
70,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,196,1299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,131,499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,319,799,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
50,959,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1559,1999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
12,172,999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,289,1999,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
65,204,199,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,178,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65,228,999,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17,10,499,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
18,172,149,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
10,185,99,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
18,193,999,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
87,438,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,171,499,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
54,824,5999,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0
62,338,899,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
65,259,799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,121,499,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
73,198,499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,198,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
54,122,299,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
54,112,499,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
18,652,1299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
70,120,499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,213,299,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
84,445,699,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
16,199,99,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
29,129,999,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
34,454,999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
41,217,399,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
41,33,499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26,22,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
62,78,499,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
67,219,299,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
41,375,499,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,343,1499,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
59,170,999,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
54,234,399,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
45,212,999,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
45,174,999,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
28,184,499,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,29,399,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35,35,499,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
32,1268,2499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
87,151,999,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,2539,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,8,499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,144,199,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
26,192,299,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
84,816,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,255,299,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
22,44,499,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
43,268,179,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
50,87,299,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
77,311,1999,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
14,77,999,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
93,24,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
47,948,2499,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
22,349,599,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62,110,499,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
65,172,1999,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
41,66,187,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
39,107,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,185,199,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
52,203,49,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
67,169,499,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
59,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,153,49,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
37,157,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
