"","score_rank","average_forever","price","Strategy","Multiplayer","Action","RPG","Simulation","Adventure","Singleplayer","Indie","Casual","Atmospheric","Great Soundtrack","Puzzle","2D"
"3697",15,"[475,  931)",1499,0,0,1,1,0,1,1,1,0,0,0,0,0
"3698",37,"[203,  246)",199,0,0,0,0,0,0,0,1,1,0,0,1,0
"3699",5,"[165,  203)",99,1,0,1,0,1,1,0,1,0,1,0,1,0
"3700",16,"[ 67,  123)",299,0,1,1,0,0,0,0,1,1,0,0,0,0
"3701",NA,"[246,  317)",599,1,1,1,0,0,1,0,1,0,0,0,0,0
"3702",50,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,1,0,0
"3703",43,"[246,  317)",1999,0,0,1,1,1,1,1,1,0,0,1,0,0
"3704",2,"[  0,   22)",0,0,0,0,0,0,1,0,1,0,0,0,0,0
"3705",43,"[475,  931)",674,0,0,0,0,0,1,0,1,0,0,0,0,1
"3706",5,"[203,  246)",49,1,0,0,0,0,0,0,0,0,0,0,0,0
"3707",77,"[165,  203)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"3708",1,"[  0,   22)",0,0,1,1,0,0,0,0,1,0,0,0,0,0
"3709",45,"[ 67,  123)",499,0,0,0,0,0,1,0,0,0,1,0,1,0
"3710",6,"[123,  165)",599,0,1,1,0,0,0,1,0,0,0,0,0,0
"3711",9,"[ 22,   67)",0,0,1,0,0,0,1,0,0,0,0,0,0,0
"3712",93,"[931,41947]",4999,0,1,1,1,0,1,1,0,0,0,1,0,0
"3713",90,"[ 22,   67)",999,0,0,0,0,0,0,0,1,1,0,0,1,0
"3714",15,"[  0,   22)",0,1,0,0,1,0,0,0,1,0,0,0,0,0
"3715",70,"[123,  165)",3499,0,1,0,0,1,0,1,1,0,1,1,0,0
"3716",8,"[123,  165)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"3717",62,"[165,  203)",99,0,0,0,0,0,0,0,1,1,0,0,1,0
"3718",9,"[203,  246)",99,0,0,1,0,0,0,0,1,1,0,0,0,0
"3719",87,"[  0,   22)",699,0,0,1,0,0,0,0,0,0,0,0,0,0
"3720",45,"[475,  931)",999,0,0,0,0,1,0,0,1,0,0,0,0,0
"3721",25,"[475,  931)",199,1,0,1,0,0,0,0,1,0,0,0,0,0
"3722",56,"[123,  165)",999,0,0,1,0,0,1,0,1,0,0,0,0,0
"3723",70,"[  0,   22)",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3724",59,"[165,  203)",1299,0,0,0,0,0,0,1,1,0,0,0,0,0
"3725",34,"[123,  165)",499,1,0,0,0,0,0,0,0,0,0,0,0,0
"3727",56,"[317,  475)",799,1,0,1,0,0,0,0,1,1,0,0,0,0
"3728",50,"[931,41947]",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"3729",17,"[931,41947]",1999,1,0,0,0,1,0,0,1,1,0,0,0,0
"3731",12,"[165,  203)",999,1,0,0,0,1,0,0,1,0,0,0,0,0
"3732",54,"[246,  317)",1999,0,0,1,1,0,1,1,1,0,1,0,1,0
"3734",65,"[203,  246)",199,0,0,0,1,0,0,0,1,1,0,0,0,0
"3736",3,"[165,  203)",0,0,0,1,1,0,0,0,1,0,0,0,0,0
"3737",65,"[203,  246)",999,1,0,0,0,0,0,0,1,1,0,0,0,0
"3738",17,"[  0,   22)",499,1,0,1,0,0,0,0,1,1,0,0,0,0
"3739",18,"[165,  203)",149,0,0,0,0,0,1,0,1,0,1,0,1,0
"3740",10,"[165,  203)",99,1,0,0,0,0,0,0,1,1,0,0,1,0
"3741",18,"[165,  203)",999,0,0,1,0,0,1,1,1,0,0,0,0,0
"3742",87,"[317,  475)",999,0,0,1,0,0,0,0,0,0,0,0,0,0
"3743",28,"[165,  203)",499,0,0,0,0,0,1,0,0,0,0,0,1,0
"3744",54,"[475,  931)",5999,0,1,1,1,0,1,1,0,0,0,1,0,0
"3746",62,"[317,  475)",899,1,0,1,0,1,0,1,1,0,0,1,0,1
"3747",20,"[475,  931)",2999,0,0,0,0,1,0,0,0,0,0,0,0,0
"3748",65,"[246,  317)",799,0,0,1,0,0,0,1,0,0,0,0,0,0
"3749",37,"[ 67,  123)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"3750",73,"[165,  203)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3751",5,"[165,  203)",99,0,0,1,0,1,0,0,1,0,0,0,0,0
"3752",54,"[ 67,  123)",299,0,0,1,0,0,1,1,1,0,0,0,0,1
"3753",54,"[ 67,  123)",499,1,1,1,0,1,1,1,1,0,0,0,0,0
"3754",18,"[475,  931)",1299,0,0,0,0,1,0,0,0,1,0,0,0,0
"3755",70,"[ 67,  123)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3756",7,"[203,  246)",299,0,0,1,0,0,1,0,0,1,0,0,0,0
"3757",84,"[317,  475)",699,0,0,0,0,1,0,1,1,1,0,0,1,1
"3758",16,"[165,  203)",99,0,0,1,0,0,1,0,1,1,0,0,0,0
"3759",29,"[123,  165)",999,0,0,0,0,0,1,0,1,1,0,0,1,0
"3760",0,"[ 22,   67)",999,0,0,0,0,1,0,1,0,0,0,0,0,0
"3761",34,"[317,  475)",999,0,0,0,0,0,1,0,1,0,1,0,0,0
"3762",41,"[203,  246)",399,0,0,1,0,0,0,1,1,1,0,1,0,0
"3763",41,"[ 22,   67)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"3765",26,"[ 22,   67)",0,1,0,0,0,0,0,0,1,1,0,0,0,0
"3766",62,"[ 67,  123)",499,0,0,1,0,0,1,1,0,0,0,0,0,1
"3768",67,"[203,  246)",299,0,0,0,1,1,1,0,1,0,1,0,1,0
"3770",41,"[317,  475)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3771",41,"[317,  475)",1499,1,1,1,0,1,0,1,1,1,0,0,0,0
"3772",59,"[165,  203)",999,0,1,1,0,0,0,0,1,0,0,0,0,1
"3774",54,"[203,  246)",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"3776",2,"[ 67,  123)",69,0,0,0,0,1,0,0,0,0,0,0,0,0
"3777",45,"[203,  246)",999,1,0,0,0,1,0,0,1,1,0,0,1,0
"3778",45,"[165,  203)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"3779",28,"[165,  203)",499,0,0,1,1,0,0,0,1,0,0,0,0,1
"3780",0,"[ 22,   67)",399,1,0,0,0,0,0,0,1,1,0,0,0,0
"3781",35,"[ 22,   67)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"3782",32,"[931,41947]",2499,1,0,0,0,1,0,0,1,0,0,0,0,0
"3783",87,"[123,  165)",999,0,0,1,0,0,0,1,1,0,0,0,0,0
"3784",20,"[931,41947]",0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3785",26,"[ 22,   67)",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"3786",37,"[  0,   22)",499,0,0,0,0,0,1,0,0,0,0,0,0,0
"3787",19,"[123,  165)",199,0,0,1,0,0,0,1,1,0,0,0,0,0
"3788",26,"[165,  203)",299,0,0,1,0,0,1,0,1,1,0,0,0,0
"3789",84,"[475,  931)",1999,0,0,0,1,0,1,1,0,0,0,1,0,0
"3790",34,"[246,  317)",299,1,0,0,0,0,0,0,1,1,0,0,0,0
"3791",22,"[ 22,   67)",499,0,0,1,0,0,1,0,0,0,0,0,1,0
"3792",43,"[246,  317)",179,0,0,0,0,0,0,0,1,1,0,0,1,0
"3793",50,"[ 67,  123)",299,0,1,1,0,0,0,1,1,0,0,0,0,0
"3794",77,"[246,  317)",1999,0,1,1,0,0,1,1,1,0,1,1,0,0
"3795",14,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"3796",93,"[ 22,   67)",0,0,0,1,0,0,1,0,1,0,1,0,0,0
"3797",47,"[931,41947]",2499,0,0,1,1,0,1,1,0,0,0,0,0,0
"3798",22,"[317,  475)",599,1,0,0,0,1,0,0,1,1,0,0,0,0
"3799",62,"[ 67,  123)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"3800",65,"[165,  203)",1999,0,0,1,0,0,1,1,1,0,0,0,0,0
"3801",41,"[ 22,   67)",187,0,0,0,0,0,0,1,1,1,0,0,1,0
"3802",39,"[ 67,  123)",599,0,0,1,0,0,0,0,0,0,0,0,0,0
"3804",3,"[165,  203)",199,0,0,1,0,0,1,0,0,0,0,0,0,0
"3805",52,"[203,  246)",49,0,0,0,0,0,0,0,1,1,0,0,1,0
"3806",67,"[165,  203)",499,0,0,0,1,0,1,1,1,1,0,0,0,0
"3807",59,"[  0,   22)",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3808",56,"[123,  165)",49,0,0,1,0,0,0,0,1,1,0,0,1,0
"3809",37,"[123,  165)",99,0,0,1,0,0,0,1,1,0,0,0,0,0
"3810",59,"[317,  475)",999,0,0,0,0,0,0,1,0,1,0,0,0,0
"3811",2,"[ 22,   67)",899,1,0,1,0,0,0,0,1,0,0,0,0,0
"3812",9,"[ 22,   67)",399,1,0,0,0,0,0,0,0,0,0,0,0,0
"3813",4,"[317,  475)",499,1,0,0,0,0,0,0,0,0,0,0,0,0
"3814",39,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3815",54,"[ 67,  123)",499,0,0,1,0,0,0,0,1,1,0,0,1,0
"3816",12,"[931,41947]",2499,1,0,0,0,1,0,1,0,0,0,0,0,0
"3817",62,"[317,  475)",0,0,0,0,1,0,0,0,0,1,0,0,0,0
"3818",34,"[123,  165)",0,0,0,1,1,0,1,0,1,0,0,0,0,1
"3819",12,"[203,  246)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"3821",87,"[165,  203)",999,0,0,1,1,0,0,0,0,0,0,0,0,0
"3822",15,"[475,  931)",199,0,0,1,0,0,1,0,1,1,0,0,0,0
"3824",59,"[317,  475)",999,0,0,0,0,0,1,1,0,1,0,0,1,0
"3825",93,"[317,  475)",1999,0,0,0,0,0,1,1,1,1,1,1,1,1
"3826",54,"[246,  317)",299,1,0,0,0,1,0,1,1,1,0,0,0,1
"3827",13,"[123,  165)",499,1,0,0,1,0,1,1,1,0,0,0,0,0
"3828",77,"[123,  165)",399,1,0,0,0,0,0,0,1,1,0,0,1,0
"3829",50,"[317,  475)",499,1,0,0,0,0,0,0,0,0,0,0,0,0
"3830",84,"[165,  203)",999,0,0,1,0,0,0,0,1,0,0,1,0,0
"3831",39,"[203,  246)",699,0,0,1,1,0,0,1,1,0,0,0,0,0
"3832",34,"[  0,   22)",499,0,0,1,0,0,1,0,0,0,0,0,0,0
"3833",6,"[123,  165)",0,1,0,1,0,0,0,0,1,0,0,0,0,0
"3834",3,"[  0,   22)",399,0,0,1,0,0,1,0,1,1,0,0,0,0
"3835",95,"[246,  317)",1999,0,1,1,0,0,1,1,0,0,1,0,0,0
"3836",41,"[ 22,   67)",199,0,0,1,1,0,0,0,1,0,0,0,0,0
"3837",29,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3838",59,"[123,  165)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3839",80,"[931,41947]",999,1,0,0,0,0,0,1,1,1,0,0,1,0
"3840",73,"[931,41947]",1999,1,1,0,0,1,0,0,0,0,0,0,0,0
"3841",43,"[203,  246)",3499,0,1,1,0,0,1,0,1,0,0,0,0,0
"3842",39,"[  0,   22)",0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3843",12,"[203,  246)",99,0,0,0,0,0,0,0,1,0,0,0,0,0
"3844",80,"[165,  203)",1499,0,0,1,0,0,1,1,0,0,1,1,0,0
"3845",70,"[317,  475)",999,1,1,0,0,0,0,0,1,1,0,0,0,0
"3846",0,"[  0,   22)",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3847",90,"[931,41947]",999,0,0,0,0,0,0,1,1,1,0,1,0,0
"3848",13,"[317,  475)",0,0,0,1,0,0,0,0,1,1,0,0,0,0
"3849",1,"[203,  246)",99,0,1,1,0,0,1,0,1,0,0,0,0,0
"3850",99,"[  0,   22)",0,0,0,0,0,1,0,0,1,1,0,0,0,0
"3851",11,"[ 22,   67)",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3852",19,"[  0,   22)",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3853",21,"[  0,   22)",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3854",15,"[931,41947]",799,1,0,0,0,1,0,0,0,0,0,0,0,0
"3855",20,"[203,  246)",499,1,0,1,0,0,0,0,1,0,0,0,0,0
"3856",31,"[ 22,   67)",299,0,0,1,0,0,0,0,0,0,0,0,0,0
"3858",25,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3859",62,"[ 67,  123)",124,0,0,1,0,0,0,0,1,0,0,0,0,0
"3860",65,"[165,  203)",499,0,0,0,1,0,1,0,1,0,0,0,0,0
"3861",13,"[246,  317)",599,0,0,0,0,0,1,0,1,0,1,0,0,0
"3862",62,"[475,  931)",1499,0,0,1,0,0,1,1,1,0,0,1,0,1
"3863",14,"[ 22,   67)",0,0,0,1,0,0,1,0,0,0,0,0,0,0
"3864",8,"[  0,   22)",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3865",19,"[203,  246)",499,0,0,0,0,1,0,1,0,0,0,0,0,0
"3866",21,"[ 22,   67)",0,0,1,0,0,0,1,1,1,1,0,1,0,0
"3867",73,"[ 22,   67)",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3868",32,"[317,  475)",1999,0,1,1,1,0,0,1,1,0,0,0,0,1
"3869",31,"[ 67,  123)",999,0,0,0,0,0,0,0,1,1,0,0,1,0
"3870",54,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3871",22,"[475,  931)",199,1,0,0,0,0,0,1,1,1,1,1,1,0
"3872",23,"[165,  203)",399,0,0,1,0,1,1,0,0,0,0,0,0,0
"3873",50,"[931,41947]",799,1,0,0,0,1,0,0,0,0,0,0,0,0
"3874",67,"[475,  931)",499,0,0,0,0,0,0,1,0,1,0,0,1,0
"3875",59,"[246,  317)",1999,0,0,0,0,0,1,1,1,0,0,0,0,0
"3876",16,"[931,41947]",1999,0,0,0,0,1,0,0,0,0,0,0,0,0
"3877",29,"[475,  931)",499,1,0,0,1,1,0,1,1,0,0,0,0,0
"3878",0,"[ 22,   67)",1999,0,0,1,1,0,1,0,1,0,0,0,0,0
"3879",31,"[317,  475)",1899,1,1,0,0,1,0,1,1,0,0,0,0,0
"3880",5,"[123,  165)",0,1,0,0,0,0,0,0,0,1,0,0,0,0
"3881",28,"[317,  475)",99,0,0,0,0,0,0,0,1,1,0,0,1,0
"3882",34,"[317,  475)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"3883",34,"[246,  317)",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3884",84,"[ 22,   67)",0,0,0,0,0,0,1,0,1,1,0,0,0,0
"3885",98,"[  0,   22)",0,0,0,0,0,1,0,0,0,1,0,0,0,0
"3886",80,"[123,  165)",299,0,0,1,0,0,0,1,1,0,0,1,0,1
"3887",6,"[475,  931)",0,1,0,1,1,0,1,0,0,0,0,1,0,0
"3888",41,"[317,  475)",1499,0,0,0,1,0,1,1,1,0,0,0,0,0
"3889",23,"[123,  165)",799,1,0,0,0,1,0,0,0,0,0,0,0,0
"3890",47,"[246,  317)",1999,0,0,0,0,0,1,1,0,1,0,0,1,0
"3891",77,"[475,  931)",1999,1,0,0,0,0,0,1,1,0,1,0,0,1
"3892",34,"[475,  931)",1599,0,0,0,1,0,1,0,0,0,0,1,0,1
"3893",90,"[ 67,  123)",1499,1,0,1,0,1,0,0,1,1,0,0,0,0
"3894",9,"[246,  317)",799,0,0,0,1,0,0,0,0,0,0,0,0,0
"3895",20,"[203,  246)",999,0,0,0,0,0,1,0,1,0,0,0,1,0
"3896",70,"[203,  246)",999,0,0,0,0,0,1,0,0,1,0,0,1,0
"3897",80,"[317,  475)",1799,1,0,0,0,1,0,1,1,0,0,1,0,0
"3898",39,"[203,  246)",499,0,0,1,0,0,1,0,1,0,0,0,0,1
"3899",22,"[ 22,   67)",499,0,0,0,0,0,1,0,0,1,0,0,0,0
"3900",67,"[475,  931)",1299,0,0,1,1,0,1,1,1,0,0,0,0,1
"3901",52,"[317,  475)",799,1,0,0,0,0,0,1,1,0,0,0,0,0
"3902",28,"[123,  165)",999,0,0,1,0,0,1,0,1,0,0,0,0,0
"3904",23,"[317,  475)",499,0,0,0,0,0,0,0,0,1,0,0,0,0
"3905",12,"[203,  246)",299,1,0,0,0,0,0,0,1,1,0,0,1,0
"3906",13,"[203,  246)",1299,0,1,1,0,0,0,0,1,0,0,0,0,0
"3907",70,"[ 22,   67)",199,0,0,1,0,0,0,0,1,0,0,1,0,1
"3908",77,"[246,  317)",1499,0,0,0,0,0,1,0,1,0,0,0,1,1
"3909",43,"[165,  203)",499,0,0,0,0,0,1,0,1,0,0,0,1,0
"3910",70,"[123,  165)",999,0,0,0,1,0,1,1,1,1,0,0,0,0
"3911",47,"[123,  165)",1999,0,0,1,0,1,0,1,1,0,0,0,0,0
"3912",18,"[317,  475)",999,0,0,0,0,0,1,0,0,1,1,0,1,0
"3913",26,"[123,  165)",1999,0,0,0,0,0,1,0,1,0,0,0,1,0
"3914",1,"[  0,   22)",299,0,0,1,0,0,0,0,1,0,0,0,0,0
"3915",56,"[475,  931)",999,0,1,1,1,0,1,1,1,1,0,0,0,1
"3917",29,"[165,  203)",499,0,0,1,0,0,1,0,1,1,0,0,0,1
"3918",87,"[246,  317)",999,0,0,0,0,0,1,1,1,0,0,0,0,0
"3919",56,"[246,  317)",299,0,0,1,0,0,1,1,1,0,0,0,0,0
"3920",62,"[ 67,  123)",799,0,0,1,0,0,0,0,1,0,0,1,0,0
"3921",59,"[246,  317)",1499,0,0,0,0,0,1,0,1,0,1,0,1,0
"3922",41,"[123,  165)",699,0,0,1,0,0,0,1,1,1,0,0,0,1
"3923",80,"[931,41947]",1499,0,0,1,1,0,1,1,1,0,0,0,0,1
"3924",14,"[ 22,   67)",0,0,0,1,0,0,0,0,1,1,0,0,0,0
"3925",41,"[246,  317)",999,1,0,0,1,0,0,0,1,0,0,0,0,0
"3926",90,"[123,  165)",0,0,0,1,0,0,1,1,1,0,0,1,0,1
"3927",31,"[203,  246)",99,1,0,1,0,0,1,0,1,1,0,0,0,0
"3928",50,"[317,  475)",1999,1,0,0,1,0,1,1,0,0,0,0,0,0
"3929",56,"[246,  317)",499,0,0,1,1,0,0,1,1,0,0,0,0,0
"3931",21,"[246,  317)",299,0,0,0,0,0,0,0,0,1,0,0,0,0
"3932",65,"[203,  246)",499,1,0,0,1,0,0,0,1,0,0,0,0,0
"3933",56,"[931,41947]",499,1,1,1,0,0,0,1,0,0,0,0,0,0
"3934",67,"[475,  931)",999,0,0,0,0,1,0,1,1,1,0,0,0,0
"3935",34,"[123,  165)",399,0,0,0,0,1,0,0,1,0,0,0,0,0
"3936",26,"[ 67,  123)",1999,0,1,1,0,0,0,0,1,0,1,0,0,0
"3937",29,"[ 22,   67)",0,0,0,0,0,0,1,0,1,0,0,0,0,0
"3938",47,"[931,41947]",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"3939",87,"[317,  475)",1999,0,0,1,0,0,0,1,1,0,1,1,0,0
"3940",18,"[475,  931)",999,0,0,1,0,0,1,1,1,0,0,0,0,0
"3941",73,"[317,  475)",2999,0,0,1,0,0,0,1,1,0,0,1,0,0
"3942",32,"[165,  203)",499,0,0,0,0,0,1,0,0,1,0,0,0,0
"3943",90,"[317,  475)",1999,0,0,1,0,0,1,1,1,0,0,1,0,1
"3944",8,"[203,  246)",299,0,0,1,0,0,0,1,1,0,0,1,0,1
"3945",54,"[475,  931)",999,0,0,1,0,0,0,0,1,1,0,0,1,0
"3946",45,"[  0,   22)",0,0,0,0,0,0,0,0,1,1,0,0,0,0
"3947",2,"[ 22,   67)",499,0,0,1,0,0,0,0,1,0,0,0,0,0
"3949",50,"[931,41947]",999,1,0,0,0,1,0,0,0,0,0,0,0,0
"3950",65,"[475,  931)",499,1,1,1,0,1,0,0,0,0,0,0,0,0
"3951",12,"[246,  317)",199,1,0,0,0,1,1,0,1,1,1,0,0,0
"3952",23,"[ 22,   67)",399,1,0,0,0,0,0,0,1,0,0,0,0,0
"3954",50,"[ 67,  123)",199,1,0,0,0,0,0,0,0,0,0,0,0,0
"3955",62,"[165,  203)",1499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3956",7,"[ 22,   67)",499,0,0,1,0,0,0,0,0,0,0,0,0,0
"3957",9,"[ 67,  123)",0,0,0,1,1,1,0,0,0,0,0,0,0,0
"3958",73,"[165,  203)",499,0,0,1,0,0,0,0,1,1,0,0,0,0
"3959",84,"[475,  931)",1999,0,0,1,1,0,1,1,0,0,0,1,0,0
"3960",77,"[246,  317)",499,0,0,1,0,0,0,1,0,0,0,0,0,0
"3961",2,"[246,  317)",999,1,0,0,0,0,0,0,1,0,0,0,0,0
"3962",34,"[203,  246)",599,0,0,0,0,0,1,1,1,0,0,0,0,0
"3963",11,"[123,  165)",1499,0,1,1,1,0,0,0,1,0,0,0,0,0
"3964",35,"[ 67,  123)",199,0,0,0,0,0,1,0,1,0,0,0,0,0
"3965",52,"[317,  475)",1499,0,0,0,0,1,0,0,0,0,0,0,0,0
"3966",22,"[475,  931)",499,0,0,0,1,1,0,1,1,1,0,0,0,1
"3968",26,"[475,  931)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"3969",50,"[123,  165)",0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3970",35,"[475,  931)",1499,1,0,0,0,1,0,0,0,0,0,0,0,0
"3971",39,"[203,  246)",599,0,0,1,0,0,0,0,1,0,0,0,0,0
"3972",1,"[  0,   22)",99,0,0,0,0,0,0,0,1,1,0,0,0,0
"3973",25,"[246,  317)",699,0,0,0,0,1,0,0,1,0,0,0,1,0
"3974",90,"[931,41947]",1499,0,1,1,1,0,1,0,1,0,0,0,0,1
"3975",41,"[317,  475)",499,0,0,0,1,0,1,0,1,0,0,0,0,0
"3976",39,"[317,  475)",1999,1,1,1,1,1,1,1,1,0,1,0,0,0
"3977",77,"[ 22,   67)",599,0,0,0,0,0,1,0,1,0,0,1,1,0
"3978",62,"[203,  246)",999,0,0,1,0,0,0,0,1,1,0,0,0,0
"3979",77,"[246,  317)",999,0,0,1,0,0,0,0,0,0,0,1,0,0
"3980",25,"[ 22,   67)",199,1,0,0,0,0,0,0,0,0,0,0,0,0
"3982",73,"[475,  931)",999,0,0,0,0,0,1,0,0,0,1,0,1,0
"3984",47,"[317,  475)",299,0,0,1,0,0,0,1,1,0,0,0,0,1
"3985",22,"[165,  203)",999,0,0,0,0,0,1,0,0,1,0,0,1,0
"3986",26,"[317,  475)",799,0,0,0,0,0,1,0,0,1,0,0,1,0
"3987",59,"[123,  165)",1999,0,0,1,0,0,0,1,1,1,0,0,0,0
"3988",98,"[475,  931)",1499,0,0,0,0,1,0,0,1,0,0,0,1,0
"3989",39,"[317,  475)",999,1,0,0,1,0,0,1,1,0,0,0,0,0
"3990",3,"[  0,   22)",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3991",70,"[931,41947]",399,0,0,1,0,0,0,0,1,0,0,0,0,0
"3992",37,"[123,  165)",999,0,0,1,0,0,0,1,1,0,0,1,0,0
"3993",62,"[931,41947]",0,0,0,0,1,0,1,1,1,1,0,0,0,0
"3994",8,"[123,  165)",499,0,0,1,0,0,1,0,1,0,0,1,0,1
"3995",12,"[203,  246)",0,1,0,1,1,0,1,0,0,0,0,0,0,0
"3996",47,"[246,  317)",1999,0,1,1,0,1,1,1,1,1,1,1,0,0
"3997",54,"[203,  246)",2499,1,0,1,0,0,0,0,1,1,0,0,1,0
"3998",87,"[203,  246)",799,0,1,1,0,0,0,1,1,0,0,1,0,1
"3999",50,"[475,  931)",599,1,0,0,1,0,0,0,1,0,0,0,0,0
"4000",31,"[317,  475)",599,0,0,0,0,1,0,0,1,1,0,0,1,1
"4001",35,"[ 67,  123)",499,1,0,0,0,0,0,0,1,0,0,0,0,0
"4003",3,"[475,  931)",1399,0,0,0,1,1,0,0,0,0,0,0,0,0
"4004",67,"[317,  475)",999,0,1,1,1,0,1,0,1,0,0,0,0,0
"4005",54,"[246,  317)",799,0,0,0,0,0,1,0,1,0,1,1,1,0
"4006",77,"[165,  203)",299,1,0,1,0,1,0,0,1,1,0,0,0,0
"4008",13,"[ 67,  123)",999,0,0,1,0,0,0,0,1,0,0,0,0,0
"4009",50,"[317,  475)",999,0,0,1,1,0,1,0,1,0,0,1,0,1
"4010",31,"[ 67,  123)",1299,0,0,0,0,0,1,1,1,0,1,1,0,0
"4011",25,"[246,  317)",1499,0,0,0,0,0,1,0,1,0,1,0,0,1
"4012",5,"[203,  246)",599,0,0,1,0,0,0,0,0,0,0,0,0,0
"4013",31,"[ 22,   67)",499,0,0,0,0,0,0,0,1,1,0,0,0,0
"4014",67,"[ 22,   67)",0,0,0,0,0,0,1,0,1,0,1,0,0,0
"4015",99,"[165,  203)",499,0,0,1,0,0,0,0,1,0,0,1,1,1
"4016",90,"[931,41947]",1999,1,1,0,0,0,0,1,0,0,0,0,0,0
"4017",43,"[317,  475)",999,0,0,1,0,0,0,1,0,0,0,1,0,0
"4018",84,"[246,  317)",1799,1,1,1,0,0,0,0,1,1,0,0,0,0
"4019",90,"[246,  317)",699,0,1,1,0,0,0,0,1,0,0,0,0,1
"4020",11,"[246,  317)",1999,0,1,1,0,0,0,1,1,1,0,1,0,0
"4021",14,"[165,  203)",499,1,0,0,1,0,0,0,1,0,0,0,0,0
"4023",41,"[475,  931)",999,0,0,0,0,1,0,0,0,0,0,0,0,0
"4024",28,"[203,  246)",499,0,0,0,0,0,0,0,0,1,0,0,0,0
"4025",14,"[246,  317)",399,1,0,1,0,0,0,1,1,1,1,0,1,0
"4026",28,"[123,  165)",1999,0,0,1,0,0,0,0,0,0,0,1,0,1
"4027",65,"[475,  931)",2999,0,0,0,0,0,1,1,1,1,1,0,1,0
"4028",1,"[203,  246)",99,0,0,1,0,0,1,0,1,0,0,0,0,0
"4029",14,"[203,  246)",1499,0,0,1,0,0,1,0,1,0,0,0,1,0
"4030",18,"[165,  203)",999,0,0,0,0,0,1,0,0,0,0,0,0,0
"4031",56,"[ 67,  123)",499,0,0,0,0,0,0,0,1,0,0,0,1,0
"4032",41,"[123,  165)",499,0,0,0,0,0,1,1,1,0,0,0,1,1
"4033",56,"[165,  203)",49,1,0,1,0,0,1,0,1,1,0,0,0,0
"4034",70,"[ 67,  123)",699,0,0,1,0,0,0,0,0,0,0,0,0,0
"4035",25,"[165,  203)",999,0,0,0,0,0,1,0,0,0,0,0,0,0
"4036",98,"[475,  931)",699,0,0,0,0,0,1,1,0,1,0,1,1,0
"4037",50,"[246,  317)",399,0,0,0,0,0,0,0,0,1,0,0,0,0
"4038",93,"[ 67,  123)",1999,1,0,0,0,1,0,0,1,1,0,0,0,0
"4039",65,"[ 22,   67)",0,0,0,0,0,0,1,0,1,0,0,0,0,0
"4040",62,"[317,  475)",1499,0,1,1,1,0,1,0,1,0,0,0,0,0
"4041",4,"[ 67,  123)",499,0,0,0,0,0,1,0,0,1,0,0,1,0
"4042",16,"[203,  246)",0,1,0,0,0,0,0,0,1,0,0,0,0,0
"4043",77,"[475,  931)",999,0,0,0,0,0,1,1,0,0,1,0,0,0
"4044",14,"[165,  203)",1999,0,0,1,0,0,1,0,0,0,0,0,0,0
"4045",29,"[931,41947]",1999,0,1,1,1,0,1,0,1,0,1,1,0,0
"4046",73,"[317,  475)",999,1,0,0,0,0,1,0,1,0,0,0,0,0
